broker_name	center_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	DESCRIPTION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	INSDC secondary accession	organism	collection date	env_broad_scale	geo loc name	env_local_scale	SubjectNumber	NCBI submission package	lat lon	host	UniqueSampleID	host age	env_medium	BioSampleModel	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE
NCBI	Air Force Research Laboratory	SAMN18995105	SAMN18995105	CAMPY_507	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849801&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849801&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849801	gut metagenome	2014-10-02	ENVO:02000022	USA	ENVO:00002003	17	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	507	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995089	SAMN18995089	CAMPY_506	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849800&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849800&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849800	gut metagenome	2014-10-02	ENVO:02000022	USA	ENVO:00002003	16	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	506	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995103	SAMN18995103	CAMPY_504	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849798&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849798&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849798	gut metagenome	2014-10-02	ENVO:02000022	USA	ENVO:00002003	14	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	504	34	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995100	SAMN18995100	CAMPY_501	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849795&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849795&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849795	gut metagenome	2014-10-01	ENVO:02000022	USA	ENVO:00002003	11	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	501	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995099	SAMN18995099	CAMPY_500	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849794&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849794&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849794	gut metagenome	2014-10-01	ENVO:02000022	USA	ENVO:00002003	9	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	500	48	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995088	SAMN18995088	CAMPY_499	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849793&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849793&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849793	gut metagenome	2014-10-01	ENVO:02000022	USA	ENVO:00002003	6	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	499	28	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995096	SAMN18995096	CAMPY_498	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849791&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849791&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849791	gut metagenome	2014-10-02	ENVO:02000022	USA	ENVO:00002003	5	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	498	31	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995095	SAMN18995095	CAMPY_497	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849790&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849790&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849790	gut metagenome	2014-10-01	ENVO:02000022	USA	ENVO:00002003	4	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	497	30	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995085	SAMN18995085	CAMPY_492	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849786&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849786&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849786	gut metagenome	2015-02-02	ENVO:02000022	USA	ENVO:00002003	33	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	492	30	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995082	SAMN18995082	CAMPY_491	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849785&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849785&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849785	gut metagenome	2015-01-28	ENVO:02000022	USA	ENVO:00002003	31	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	491	48	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995076	SAMN18995076	CAMPY_487	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849780&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849780&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849780	gut metagenome	2015-01-28	ENVO:02000022	USA	ENVO:00002003	25	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	487	46	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995069	SAMN18995069	CAMPY_482	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849777&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849777&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849777	gut metagenome	2015-01-28	ENVO:02000022	USA	ENVO:00002003	19	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	482	33	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995067	SAMN18995067	CAMPY_481	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849776&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849776&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849776	gut metagenome	2015-01-28	ENVO:02000022	USA	ENVO:00002003	17	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	481	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995065	SAMN18995065	CAMPY_479	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849774&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849774&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849774	gut metagenome	2015-01-28	ENVO:02000022	USA	ENVO:00002003	15	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	479	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995063	SAMN18995063	CAMPY_478	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849773&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849773&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849773	gut metagenome	2015-01-28	ENVO:02000022	USA	ENVO:00002003	14	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	478	34	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994962	SAMN18994962	CAMPY_113	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849772&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849772&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849772	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	26	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	113	37	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994961	SAMN18994961	CAMPY_112	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849771&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849771&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849771	gut metagenome	2014-11-03	ENVO:02000022	USA	ENVO:00002003	26	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	112	37	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994886	SAMN18994886	CAMPY_1	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849765&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849765&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849765	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	8	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	1	19	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994992	SAMN18994992	CAMPY_105	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849938&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849938&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849938	gut metagenome	2014-11-10	ENVO:02000022	USA	ENVO:00002003	3	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	105	36	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994869	SAMN18994869	CAMPY_96	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849931&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849931&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849931	gut metagenome	2014-11-04	ENVO:02000022	USA	ENVO:00002003	3	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	96	36	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994978	SAMN18994978	CAMPY_11	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849930&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849930&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849930	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	32	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	11	31	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994868	SAMN18994868	CAMPY_95	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849929&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849929&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849929	gut metagenome	2014-11-03	ENVO:02000022	USA	ENVO:00002003	3	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	95	36	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994861	SAMN18994861	CAMPY_91	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849925&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849925&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849925	gut metagenome	2014-11-07	ENVO:02000022	USA	ENVO:00002003	1	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	91	28	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994860	SAMN18994860	CAMPY_90	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849924&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849924&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849924	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	1	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	90	28	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995092	SAMN18995092	CAMPY_88	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849923&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849923&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849923	gut metagenome	2014-11-03	ENVO:02000022	USA	ENVO:00002003	1	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	88	28	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994848	SAMN18994848	CAMPY_86	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849921&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849921&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849921	gut metagenome	2014-11-09	ENVO:02000022	USA	ENVO:00002003	28	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	86	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994846	SAMN18994846	CAMPY_83	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849918&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849918&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849918	gut metagenome	2014-11-07	ENVO:02000022	USA	ENVO:00002003	28	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	83	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994845	SAMN18994845	CAMPY_82	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849917&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849917&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849917	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	28	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	82	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994843	SAMN18994843	CAMPY_80	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849915&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849915&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849915	gut metagenome	2014-11-03	ENVO:02000022	USA	ENVO:00002003	28	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	80	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994990	SAMN18994990	CAMPY_73	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849907&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849907&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849907	gut metagenome	2014-11-10	ENVO:02000022	USA	ENVO:00002003	34	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	73	20	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994853	SAMN18994853	CAMPY_70	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849904&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849904&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849904	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	34	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	70	20	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994892	SAMN18994892	CAMPY_181	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849892&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849892&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849892	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	9	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	181	48	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994985	SAMN18994985	CAMPY_15	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849888&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849888&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849888	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	36	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	15	33	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994884	SAMN18994884	CAMPY_157	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849881&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849881&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849881	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	5	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	157	31	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994984	SAMN18994984	CAMPY_14	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849877&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849877&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849877	gut metagenome	2014-11-04	ENVO:02000022	USA	ENVO:00002003	36	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	14	33	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994879	SAMN18994879	CAMPY_140	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849875&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849875&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849875	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	4	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	140	30	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994878	SAMN18994878	CAMPY_139	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849874&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849874&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849874	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	4	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	139	30	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
